id,idnodo,parametro,tipodato,default,organizacion,puesto,sucursal,ayuda,version_exe,version_zoo,version_cli,paramint,paramusu,exe,longitud,decimales,idnodocliente,dominio,opciones,idunico
9504,3,"Imprimir ticket testigo","N","1",0,1,0,"Imprimir ticket testigo de un comprobante.",0.00,0,0,"ImprimirTicketTestigo","Imprimir ticket testigo",T,1,0,21,"COMBO","Deshabilitar,Habilitar,Preguntar (Sugiere SI),Preguntar (Sugiere NO)","16F6B50FF1DE66144B718A6B10540678783351"
9505,3,"Cantidad máxima permitida de líneas por comprobante no fiscal","N","30",0,1,0,"Cantidad máxima permitida de líneas por comprobante no fiscal",0.00,0,0,"CantidadMaximaPermitidaDeLineasPorComprobanteNoFiscal","Cantidad máxima permitida de líneas por comprobante no fiscal",F,3,0,21,"","","1F22BE6D614D55146C81984C16849503016331"
9516,3,"Imprimir cheques después de Grabar","N","3",0,1,0,"Imprimir cheques después de Grabar solo para valores de tipo CHEQUE con la opción IMPRIME CHEQUE C.FISCAL habilitada",0.00,0,0,"ImprimirChequesDespuesDeGrabar","Imprimir cheques después de Grabar",T,1,0,21,"COMBO","Deshabilitar,Habilitar,Preguntar (Sugiere SI),Preguntar (Sugiere NO)","115E5DCC7197E41428C1839312046384320901"
9520,3,"Descuento máximo permitido","N","50",0,1,0,"Valor máximo permitido para realizar un descuento",0.00,0,0,"DescuentoMaximoPermitido","Descuento máximo permitido",T,3,0,21,"","","1379D68921A227142361B76815425044423901"
9817,3,"Obtener código GTIN","L",".f.",0,1,0,"Para configurar la obtención del código GTIN diríjase a los parámetros ubicados en Gestión de ventas -> R.G. 2969/2010",0.00,0,0,"ObtenerCodigoGtin","Obtener código GTIN",F,0,0,21,"","","1905046FB1E9C914D271A38315223214966291"
9818,3,"Velocidad de conexión Host Serie","C","115200",0,1,0,"Configura la velocidad de comunicación del host serie. La configuración se hará efectiva una vez que se apague y se vuelva a encender el controlador fiscal.",0.00,0,0,"VelocidadDeConexionHostSerie","Velocidad de conexión Host Serie (Recomendado: 115200)",T,5,0,21,"COMBO","9600,19200,38400,57600,115200","1C79559901EB511477A1880E18694566956331"
9819,3,"DireccionIP","C","192.168.1.1",0,1,0,"Dirección IP",0.00,0,0,"Direccionip","Dirección IP",T,15,0,21,"","","1C20F82E51B84314EEA196A014801344754021"
9820,3,"Socket","N","80",0,1,0,"Puerto HTTP",0.00,0,0,"Socket","Puerto HTTP",T,10,0,21,"","","15A9C48B31413A14A141B87F13933064404601"
9824,3,"Ruta del XML de configuración del proxy fiscal","C","C:\ProxyFiscal",0,1,0,"Ruta donde se encuentra el archivo ProxyFiscal.xml de configuración del servicio necesario para poder utilizar el controlador fiscal Hasar PT-1000F o PT-250F mediante puerto COM o USB",0.00,0,0,"RutaDelXmlDeConfiguracionDelProxyFiscal","Ruta del XML de configuración del proxy fiscal (Hasar PT-1000F / PT-250F)",F,100,0,21,"","","1E75CCD8B1841314B961A20010217135272801"
9845,3,"Imprimir artículo, color y talle en una única linea ( Hasar P320f )","L",".F.",0,0,1,"Imprime la descripción del artículo el color y el talle en la misma linea del comprobante.",0.00,0,0,"ImprimirArticuloColorYTalleEnUnaUnicaLineaHasarP320f","Imprimir artículo, color y talle en una única linea ( Hasar P320f )",F,0,0,21,"","","191D5AC9D1AC3C143BA1A9D514150796810421"
9846,3,"Limitar la carga a una hoja en la facturacion ( Hasar P320f )","L",".F.",0,0,1,"Limita la carga de artículos a un comprobante por hoja.",0.00,0,0,"LimitarLaCargaAUnaHojaEnLaFacturacionHasarP320f","Limitar la carga a una hoja en la facturacion ( Hasar P320f )",F,0,0,21,"","","1C1D312381A79214CF61835C11837800907601"
9989,3,"Compatibilidad con firmware deprecados ( Hasar 715 )","L",".f.",0,1,0,"Otorga compatibilidad con comprobante asociado, para firmware antiguos.",0.00,0,0,"CompatibilidadConFirmwareDeprecadosHasar715","Compatibilidad con firmware deprecados ( Hasar P715f )",T,0,0,21,"","","175209B6317E741472A1A97614808340108431"
10069,3,"Habilitar uso del cajón de dinero","L",".f.",0,1,0,"Habilita la apertura automática del cajón de dinero para los valores configurados.",0.00,0,0,"HabilitarUsoDelCajonDeDinero","Habilitar uso del cajón de dinero",T,0,0,21,"","","167388EC3142C2149DB1A7E115063375303601"
9317,4,"Verificar existencia de equivalencia en lectura","L",".F.",2,1,3,"Verifica la existencia de una equivalencia al leer un código de barras en los comprobantes.",0.00,0,0,"VerificarExistenciaDeEquivalenciaEnLectura","Verificar existencia de equivalencia en lectura",T,0,0,40,"","","1B3773FEE14572140BF1B54712761452164661"
9318,4,"Permitir realizar comprobantes sin equivalencias","L",".t.",2,1,3,"Indica si al realizar un comprobante es obligatorio que todos los articulos hayan sido ingresados por su equivalencia.",0.00,0,0,"PermitirRealizarComprobantesSinEquivalencias","Permitir realizar comprobantes sin equivalencias",T,0,0,40,"","","1ED37A456118E614B9A1B9AF18818406724161"
9319,4,"Habilitar lectura","L",".F.",3,1,2,"Permite habilitar o deshabilitar la lectura de Código de Barras en los comprobantes",0.00,0,0,"HabilitarLectura","Habilitar lectura",T,0,0,40,"","","128BC854B1FE041453319F9513729802063381"
9340,4,"Completar lectura","L",".F.",3,1,2,"Permite completar el código de barras leído para llevarlo estandar",0.00,0,0,"CompletarLectura","Completar lectura",T,0,0,40,"","","1EEBFAAF819C381432718E4212332133543801"
9341,4,"Ancho requerido","N","14",3,1,2,"Especifica el tamaño estandar del Código de Barras",0.00,0,0,"AnchoRequerido","Ancho Requerido",T,2,0,40,"","","12B4D8B2B1EDA2142051B45011030841190201"
9342,4,"Completar lectura a la","N","1",3,1,2,"Indica hacia qué dirección se completan los códigos de barras",0.00,0,0,"CompletarLecturaALa","Completar lectura a la",T,1,0,40,"COMBO","IZQUIERDA,DERECHA","1938439541D2751483418FF118415370368651"
9343,4,"Caracteres de relleno","C","",3,1,2,"Caracter de relleno para completar el código de barras",0.00,0,0,"CaracteresDeRelleno","Caracteres de relleno",T,1,0,40,"","","1F786DBEC1AC651435D19EC415463740406501"
9364,4,"Acumular cantidades","L",".T.",2,1,3,"Acumular cantidades al leer un mismo código de barras",0.00,0,0,"AcumularCantidades","Acumular cantidades",T,0,0,40,"","","1A8EEBB961B76F144A51873211961532272701"
9365,4,"Mostrar efecto visual al acumular","L",".T.",2,1,3,"Muestra un efecto visual al acumular cantidades.",0.00,0,0,"MostrarEfectoVisualAlAcumular","Mostrar efecto visual al acumular",T,0,0,40,"","","1AE219A4D1994A144011962818277474599001"
9366,4,"Reproducir efecto sonoro al acumular","L",".T.",2,1,3,"Reproduce un sonido al acumular cantidades.",0.00,0,0,"ReproducirEfectoSonoroAlAcumular","Reproducir efecto sonoro al acumular",T,0,0,40,"","","16D4C1DB71202D1492B1B38519387603521001"
9371,4,"Mostrar primer coincidencia en la búsqueda de códigos de barra","L",".f.",2,1,3,"Mostrar primer coincidencia en la búsqueda incompleta de códigos de barra.",0.00,0,0,"MostrarPrimerCoincidenciaEnLaBusquedaDeCodigosDeBarra","Mostrar primer coincidencia en la búsqueda de códigos de barra",T,0,0,40,"","","13F65F44A1317F1464C1AAD813128311944421"
9992,4,"Último número de secuencial impreso","N","0",0,0,1,"Valor del último secuencial impreso en códigos de barras",0.00,0,0,"UltimoNumeroDeSecuencialImpreso","Último número de secuencial impreso",T,10,0,40,"","","1A02868111F9CF146151A1F412211675070671"
10003,4,"Acumular cantidades al volver de la precarga","L",".F.",0,1,0,"Acumular cantidades sobre las mismas combinaciones al volver de la Pre-carga.",0.00,0,0,"AcumularCantidadesAlVolverDeLaPrecarga","Acumular cantidades al volver de la Pre-carga",T,0,0,40,"","","1DE5FF8FE112A91427318CDE15723263537411"
8956,5,"Situación fiscal","N","1",0,2,1,"Situación fiscal",0.00,0,0,"SituacionFiscal","Situacion Fiscal",F,0,0,17,"COMBOSITUACIONFISCALEMPRESA","","1482B6A221B07C145D41978014124505495431"
8957,5,"CUIT","C","",3,2,1,"CUIT",0.00,0,0,"CUIT","CUIT",F,0,0,17,"CUITPARAM","","1044E6BC01862014B4B1937716101692762391"
8959,5,"IB","C","",3,2,1,"IB",0.00,0,0,"IB","IB",F,0,0,17,"","","10ADCA2A81147A147B21A4D318258046319291"
9879,5,"CBU","C","",0,0,1,"CBU a informar para los comprobantes electronicos de crédito MiPyME",0.00,0,0,"Cbu","CBU",T,22,0,17,"","","10D187C9B1F4CA146DF19BB117648258636571"
10009,5,"Tipo de comprobante a emitir como Responsable Inscripto","N","1",0,0,1,"Tipo de comprobante a emitir como Responsable Inscripto",0.00,0,0,"TipoDeComprobanteAEmitirComoResponsableInscripto","Tipo de comprobante a emitir como Responsable Inscripto",F,1,0,17,"COMBO","A,M,A con leyenda - Operación sujeta a retención,A con leyenda - Pago en CBU informada","1A540AEF818E0A14DAE1A52C13352125759101"
10015,5,"Jurisdicción real","C","",0,0,1,"Provincia donde se encuentra ubicado físicamente el local.",0.00,0,0,"JurisdiccionReal","Jurisdicción real",T,50,0,17,"COMBOPROVINCIAS","","1D8F6296511D381497219FA816647955455901"
8963,6,"IVA Inscriptos","N","21",2,3,1,"IVA Inscriptos",0.00,0,0,"IvaInscriptos","IVA Inscriptos",F,0,0,18,"","","1B58BD40911092149E118F2816855050858001"
8964,6,"IVA No Inscriptos","N","0",2,3,1,"IVA No Inscriptos",0.00,0,0,"IvaNoInscriptos","IVA No Inscriptos",F,0,0,18,"","","196809FAD15073149B41A75C19154292898001"
8966,6,"Tipo Situacion Fiscal 1","C","Responsable Inscripto",2,3,1,"Tipo Situacion Fiscal 1",0.00,0,0,"TipoSituacionFiscal1","Tipo situación fiscal 1",F,0,0,18,"","","12FA28DBC1AFEF14C491B05216393128303701"
8978,6,"Tipo Situacion Fiscal 3","C","Consumidor Final",2,3,1,"Tipo Situacion Fiscal 3",0.00,0,0,"TipoSituacionFiscal3","Tipo situación fiscal 3",F,0,0,18,"","","1383C92F412402143061895D17991196355501"
8984,6,"Tipo Situacion Fiscal 4","C","Exento",2,3,1,"Tipo Situacion Fiscal 4",0.00,0,0,"TipoSituacionFiscal4","Tipo situación fiscal 4",F,0,0,18,"","","13529748513E16140411B7A113208374634261"
8990,6,"Tipo Situacion Fiscal 5","C","No Responsable",2,3,1,"Tipo Situacion Fiscal 5",0.00,0,0,"TipoSituacionFiscal5","Tipo situación fiscal 5",F,0,0,18,"","","1761B676D1182C1471B1917E14932907982531"
9002,6,"Tipo Situacion Fiscal 7","C","Responsable Monotributo",2,3,1,"Tipo Situacion Fiscal 7",0.00,0,0,"TipoSituacionFiscal7","Tipo situación fiscal 7",F,0,0,18,"","","13D64AE3B1FC27144DA1A5BA15946158053301"
9010,6,"Tipo Situacion Fiscal 12","C","No Alcanzado",0,0,1,"Tipo Situacion Fiscal 12",0.00,0,0,"TipoSituacionFiscal12","Tipo Situacion Fiscal 12",F,0,0,18,"","","1D88E2B1C1A40514E9A1ABD012545963173721"
9367,6,"Código de dato fiscal a utilizar","C","",2,3,1,"Indica que código de esquema de datos fiscales se va a utilizar en esta sucursal.",0.00,0,0,"CodigoDeDatoFiscalAUtilizar","Código de esquema de datos fiscales a utilizar",T,8,0,18,"COMBODATOSFISCALES","","1BF86F6CF18E39149AB1AD5713623428825381"
9794,6,"Forzar carga de CUIT válido en el alta de clientes","N","3",0,0,1,"Permite forzar la carga de CUIT válido en el alta de clientes, según su situación fiscal.",0.00,0,0,"CuitValidoObligatorioEnElAltaDeClientes","Forzar carga de CUIT válido en el alta de clientes",T,1,0,18,"COMBO","Deshabilitar,Habilitar,Sólo advertir","110A242D513D7814D5E19FFF14388602919101"
9868,6,"IVA Alícuota reducida","N","0",2,3,1,"IVA Alícuota reducida",0.00,0,0,"IvaAlicuotaReducida","IVA Alícuota reducida",F,0,0,18,"","","1BDD91621121BA14C5D1A1DF11938527732491"
9020,7,"Desde fecha","D","",3,1,2,"Desde fecha",0.00,0,0,"DesdeFecha","Desde Fecha",F,0,0,19,"","","1C0C7325D13F5F140F11A2E519403671741701"
9021,7,"Hasta fecha","D","",3,1,2,"Hasta fecha",0.00,0,0,"HastaFecha","Hasta Fecha",F,0,0,19,"","","1D32B1C401237014F531B25117608165033771"
9022,7,"Desde mes","N","1",3,1,2,"Cantidad de meses pasados permitidos, a partir de la fecha actual del sistema, para utilizar en comprobantes.",0.00,0,0,"DesdeMes","Cantidad de meses pasados permitidos en comprobantes",F,2,0,19,"","","1F9D8479B1E7911406F1B79B14640920511501"
9023,7,"Hasta mes","N","12",3,1,2,"Cantidad de meses futuros permitidos, a partir de la fecha actual del sistema, para utilizar en comprobantes.",0.00,0,0,"HastaMes","Cantidad de meses futuros permitidos en comprobantes",F,2,0,19,"","","1339F62151C9801442F1857212630384447101"
10027,7,"Desde fecha de comprobantes de compra","D","",0,0,1,"fecha a partir de la cual se puede ingresar comprobantes de compra. Al completar el parámetro con una fecha, restringe la fecha de ingreso anteriores de los comprobantes de compras.",0.00,0,0,"DesdeFechaDeComprobantesDeCompra","Desde fecha de comprobantes de compra",T,0,0,19,"","","164C7D06A1D865140BB1B41112791950109541"
9201,8,"Habilita control stock","L",".t.",0,0,1,"Habilita control de stock",0.00,0,0,"HabilitaControlStock","Habilita control de stock",T,0,0,250,"","","10558859E1A19C14F3F198F611552679120111"
9404,8,"PermitirGenerarStockNegativoEnTomaDeInventario","L",".T.",1,0,0,"Indica si al generar los movimientos de stock en la toma de inventario y en el pasaje de stock puede dejar stock negativo.",0.00,0,0,"Permitirgenerarstocknegativoentomadeinventario","Permitir generar stock negativo en toma de inventario y pasaje de stock",T,0,0,250,"","","1B5AE092F1FCC5149341A7B118051407574881"
9703,8,"Habilitar compatibilidad de memoria para Factura Fiscal","L",".f.",0,1,0,"Activa la compatibilidad de memoria para los comprobantes del tipo Factura Fiscal - Solucion al problema generado por la OCX fiscal de Epson al liberar recursos de memoria ( la memoria no se puede "read")",0.00,0,0,"HabilitarCompatibilidadDeMemoriaParaFacturaFiscal","Habilitar compatibilidad de memoria para Factura Fiscal",T,0,0,1,"","","1E2A988161335714B0F1917010698007638736"
9704,8,"Acceso directo a consulta","C","Stock y precios",0,1,0,"Indica cuál es la consulta a la que se accederá presionando la tecla "F12"",0.00,0,0,"AccesoDirectoAConsulta","Acceso directo a consulta",T,40,0,1,"COMBOBUSCADORESMENU","","1E2A988161335714B0F1917010698007638737"
9761,8,"Permitir pasar sin stock","L",".f.",0,0,1,"Permitir pasar sin stock",0.00,0,0,"PermitirPasarSinStock","Permitir pasar sin stock",T,0,0,250,"","","1E2A988161335714B0F1917010698007638722"
9829,8,"Moneda del Sistema","C","PESOS",1,0,0,"Moneda por defecto del sistema",0.00,0,0,"MonedaSistema","Moneda del Sistema",F,10,0,1,"TEXTOMINMAY","","1E71FDB0F11D4D147FA1A0A716069165628441"
9848,8,"UtilizaAsignacionDeVendedorABaseDeDatos","L",".f.",1,0,0,"Utiliza asignación de vendedor a base de datos o sucursal",0.00,0,0,"Utilizaasignaciondevendedorabasededatos","Utiliza asignación de vendedor a base de datos",T,0,0,1,"","","1DA9ABC3216E4014F1D1907612096109495581"
9900,8,"Apertura Automática De Combos","L",".t.",1,0,0,"Deshabilitar esta opción para evitar problemas de compatibilidad con distintas versiones de Windows.",0.00,0,0,"AperturaAutomaticaDeCombos","Apertura Automática De Combos",T,0,0,1,"","","1DEC04BFB141561408E1951B14667352324241"
10017,8,"DecimalesAMostrarEnProduccion","C","2",0,0,1,"Cantidad de decimales a mostrar en atributos de cantidad en producción",0.00,0,0,"Decimalesamostrarenproduccion","Decimales a mostrar en cantidades",T,1,0,10,"COMBO","0,1,2,3,4,5,6","19CA7CCC4184B514ED51A80210654092132301"
10053,8,"Lista de costos preferente para cotizaciones y liquidaciones de producción","C","",0,0,1,"Permite elegir la lista preferente para las liquidaciones y cotizaciones de producción",0.00,0,0,"ListaDeCostosPreferenteParaCotizacionesYLiquidacionesDeProduccion","Lista de costos preferente para cotizaciones y liquidaciones de producción",T,0,0,13,"TEXTOMINMAY","","19B66F572131AA1404418B8019669345145691"
10054,8,"Código valor utilizado para liquidación de talleres","C","",0,0,1,"Permite elegir el valor preferente para la liquidación de talleres",0.00,0,0,"CodigoValorUtilizadoParaLiquidacionDeTalleres","Codigo de valor utilizado para liquidacion de talleres",T,5,0,10,"COMBOVALORDESC","","13CE37F6F16F491442B1A8D311398173344651"
10055,8,"Artículo default liquidación proceso producción","C","",0,0,1,"Permite elegir el artículo sugerido para la liquidación pestaña producción",0.00,0,0,"ArticuloDefaultLiquidacionProcesoProduccion","Artículo default liquidación proceso producción",T,0,0,10,"COMBOARTICULOTIPOCONCEPTODESC","","1AD012E0D1A1A81433C188CA12748405061451"
10056,8,"Artículo default liquidación proceso descarte","C","",0,0,1,"Permite elegir el artículo sugerido para la liquidación pestaña descarte",0.00,0,0,"ArticuloDefaultLiquidacionProcesoDescarte","Artículo default liquidación proceso  descarte",T,0,0,10,"COMBOARTICULOTIPOCONCEPTODESC","","150E709271FD46147371938712319532544671"
10057,8,"Artículo default liquidación insumos producción","C","",0,0,1,"Permite elegir el artículo sugerido para la liquidación pestaña insumos",0.00,0,0,"ArticuloDefaultLiquidacionInsumosProduccion","Artículo default liquidación insumos producción",T,0,0,10,"COMBOARTICULOTIPOCONCEPTODESC","","14E32DA0E138DA1413B1923D12685967453181"
10058,8,"Artículo default liquidación insumos descarte","C","",0,0,1,"Permite elegir el artículo sugerido para la liquidación insumos descarte",0.00,0,0,"ArticuloDefaultLiquidacionInsumosDescarte","Artículo default liquidación insumos descarte",T,0,0,10,"COMBOARTICULOTIPOCONCEPTODESC","","1324B9A901D4BA140091B65810494297675001"
10059,8,"Actualizar el costo del semielaborado al modificarlo en la cotización","L",".f.",0,0,1,"Permite indicar si se actualiza el costo del semielaborado al modificarlo en la cotización",0.00,0,0,"ActualizarElCostoDelSemielaboradoAlModificarloEnLaCotizacion","Actualizar el costo del semielaborado al modificarlo en la cotización",T,0,0,10,"","","1F345BEDD1CABA14B001B85612108248855331"
10060,8,"Actualizar el costo del semielaborado al modificarlo en la liquidación","L",".f.",0,0,1,"Permite indicar si se actualiza el costo del semielaborado al modificarlo en la liquidación",0.00,0,0,"ActualizarElCostoDelSemielaboradoAlModificarloEnLaLiquidacion","Actualizar el costo del semielaborado al modificarlo en la liquidación",T,0,0,10,"","","10DC0F07E1DF8014E3B1BFD317579862689131"
9310,20,"Utilizar valor del comprobante para dar vuelto","L",".t.",0,1,0,"Usa el valor del comprobante para dar vuelto si solo hay uno que permita dar vuelto, y solo cuando la moneda coincida con la del valor sugerido para dar vuelto",0.00,0,0,"UtilizarValorDelComprobanteParaDarVuelto","Utilizar valor del comprobante para dar vuelto",T,0,0,3,"","","15A998C3C1B88914C9E1917310966234009421"
9705,20,"Pedir datos para R.G. 1547 en ventas y compras","L",".f.",3,1,2,"Al recibir cheques se pide el número, entidad financiera y CUIT del librador.",0.00,0,0,"PedirDatosParaRG1547EnVentasYCompras","Pedir datos para R.G. 1547/03 en ventas y compras",T,0,0,3,"","","1E2A988161335714B0F1917010698007638738"
9706,20,"Pedir cotización para la fecha del comprobante","L",".t.",0,1,0,"Al tildar esta opción, cuando se quiera utilizar una moneda que no tiene una cotización cargada en el día actual el sistema pedirá ingresarla. Si este parámetro esta desactivado, el sistema buscara la ultima cotización cargada.",0.00,0,0,"Pedircotizacionparalafechadelcomprobante","Pedir cotización para la fecha del comprobante",F,0,0,4,"","","1E2A988161335714B0F1917010698007638739"
9707,20,"Control De Saldos Negativos de Caja","N","1",3,1,2,"Indica el modo en que se avisa si el saldo de la caja es negativo al realizar un comprobante.",0.00,0,0,"ControlDeSaldosNegativosDeCaja","Control De Saldos Negativos De Caja",T,1,0,7,"COMBO","No controlar,Controlar","1E2A988161335714B0F1917010698007638740"
9708,20,"Número de Caja","N","1",3,1,2,"Número de Caja Activa",0.00,0,0,"NumeroDeCaja","Número de Caja Activa",T,2,0,7,"","","1E2A988161335714B0F1917010698007638741"
9709,20,"Obtener automaticamente limite para comprobantes sin personalizar","L",".t.",0,1,0,"Obtiene y setea el límite vigente para comprobantes sin personalizar.",0.00,0,0,"ObtenerAutomaticamenteLimiteParaComprobantesSinPersonalizar","Obtener automaticamente limite para comprobantes sin personalizar",T,0,0,3,"","","10AF11FF310775140211AC8F19014602712691"
9710,20,"Limite Total De Un Comprobante Sin Personalizar","N","5000",3,1,2,"indica el Limite Total De Un Comprobante Sin Personalizar",0.00,0,0,"LimiteTotalDeUnComprobanteSinPersonalizar","Limite Total De Un Comprobante Sin Personalizar",T,10,0,3,"","","1E2A988161335714B0F1917010698007638742"
9711,20,"Letra sugerida para búsqueda de Facturas","C","B",3,1,2,"Permite indicar una letra sugerida al momento de buscar Facturas",0.00,0,0,"LetraSugeridaParaBusquedaDeFactura","Letra sugerida para búsqueda de Facturas",T,1,0,3,"","","1E2A988161335714B0F1917010698007638743"
9712,20,"Letra sugerida para búsqueda de Notas de Crédito","C","",3,1,2,"Permite indicar una letra sugerida al momento de buscar Notas de crédito",0.00,0,0,"LetraSugeridaParaBusquedaDeNotaDeCredito","Letra sugerida para búsqueda de Notas de Crédito",T,1,0,3,"","","1E2A988161335714B0F1917010698007638744"
9713,20,"Letra sugerida para búsqueda de Notas de Débito","C","",3,1,2,"Permite indicar una letra sugerida al momento de buscar Notas de débito",0.00,0,0,"LetraSugeridaParaBusquedaDeNotaDeDebito","Letra sugerida para búsqueda de Notas de Débito",T,1,0,3,"","","1E2A988161335714B0F1917010698007638745"
9714,20,"Letra sugerida para búsqueda de Tickets Factura","C","B",3,1,2,"Permite indicar una letra sugerida al momento de buscar Tickets Factura",0.00,0,0,"LetraSugeridaParaBusquedaDeTicketFactura","Letra sugerida para búsqueda de Tickets Factura",T,1,0,3,"","","1E2A988161335714B0F1917010698007638746"
9715,20,"Letra sugerida para búsqueda de Tickets Nota de crédito","C","",3,1,2,"Permite indicar una letra sugerida al momento de buscar Tickets Nota de crédito",0.00,0,0,"LetraSugeridaParaBusquedaDeTicketNotaDeCredito","Letra sugerida para búsqueda de Tickets Nota de crédito",T,1,0,3,"","","1E2A988161335714B0F1917010698007638747"
9716,20,"Letra sugerida para búsqueda de Tickets Nota de Débito","C","",3,1,2,"Permite indicar una letra sugerida al momento de buscar Tickets Nota de Débito",0.00,0,0,"LetraSugeridaParaBusquedaDeTicketNotaDeDebito","Letra sugerida para búsqueda de Tickets Nota de Débito",T,1,0,3,"","","1E2A988161335714B0F1917010698007638748"
9717,20,"Letra sugerida para búsqueda de Remitos","C","X",0,1,0,"Permite indicar una letra sugerida al momento de buscar Remitos",0.00,0,0,"LetraSugeridaParaBusquedaDeRemito","Letra sugerida para búsqueda de Remitos",T,1,0,3,"","","1E2A988161335714B0F1917010698007638749"
9718,20,"Letra sugerida para búsqueda de Factura Electrónica","C","B",3,1,2,"Permite indicar una letra sugerida al momento de buscar Factura Electrónica",0.00,0,0,"LetraSugeridaParaBusquedaDeFacturaElectronica","Letra sugerida para búsqueda de Factura Electrónica",T,1,0,3,"","","1E2A988161335714B0F1917010698007638750"
9719,20,"Letra sugerida para búsqueda de Notas de Crédito Electrónica","C","",3,1,2,"Permite indicar una letra sugerida al momento de buscar Notas de Crédito Electrónica",0.00,0,0,"LetraSugeridaParaBusquedaDeNotaDeCreditoElectronica","Letra sugerida para búsqueda de Notas de Crédito Electrónica",T,1,0,3,"","","1E2A988161335714B0F1917010698007638751"
9720,20,"Letra sugerida para búsqueda de Notas de Débito Electrónica","C","",3,1,2,"Permite indicar una letra sugerida al momento de buscar Notas de Débito Electrónica",0.00,0,0,"LetraSugeridaParaBusquedaDeNotaDeDebitoElectronica","Letra sugerida para búsqueda de Notas de Débito Electrónica",T,1,0,3,"","","1E2A988161335714B0F1917010698007638752"
9721,20,"Letra sugerida para búsqueda de Pedidos","C","X",0,1,0,"Permite indicar una letra sugerida al momento de buscar Pedidos",0.00,0,0,"LetraSugeridaParaBusquedaDePedido","Letra sugerida para búsqueda de Pedidos",T,1,0,3,"","","124A1F00419F67147D61982318381171588581"
9722,20,"Letra sugerida para búsqueda de Presupuestos","C","X",0,1,0,"Permite indicar una letra sugerida al momento de buscar Presupuestos",0.00,0,0,"LetraSugeridaParaBusquedaDePresupuesto","Letra sugerida para búsqueda de Presupuestos",T,1,0,3,"","","1FD954C7216B6B14DEB1A1DC16449101823201"
9723,20,"Letra sugerida para búsqueda de Preparaciones de Mercaderías","C","X",0,1,0,"Permite indicar una letra sugerida al momento de buscar Preparaciones de Mercaderías",0.00,0,0,"LetraSugeridaParaBusquedaDePreparacionDeMercaderia","Letra sugerida para búsqueda de Preparaciones de Mercaderías",T,1,0,3,"","","102B071831C40114CA51835B12949678009151"
